DEAL_ID,STAGE_CREATED_AT,PIPELINE_ID,PIPELINE_NAME,DEAL_STAGE_ID,STAGE_NAME,STAGE_DISPLAY_ORDER
15105298815,2023-09-11T12:20:56.739Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15107537224,2023-11-20T19:27:34.697Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15107537224,2023-11-17T15:38:48.278Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
15109095856,2023-09-12T09:55:53.099Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15110620220,2023-09-26T10:29:23.607Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15110620220,2023-09-25T15:23:58.976Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
15110620220,2023-09-12T15:33:34.46Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15110620220,2023-09-12T10:34:57.046Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15112279190,2023-10-26T17:19:43.715Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15112279190,2023-09-11T21:27:53.142Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15113348394,2023-11-28T23:05:02.794Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15119938895,2023-09-15T14:16:32.185Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15119938895,2023-09-14T10:32:28.365Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15126740913,2023-10-24T19:06:08.79Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15126740913,2023-10-16T21:06:14.037Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15126740913,2023-10-16T20:11:00.11Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15126740913,2023-10-16T13:58:55.294Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15126740913,2023-09-19T16:01:55.918Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
15135137898,2023-12-19T12:39:00.527Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15135137898,2023-12-18T11:17:08.664Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15138661525,2023-11-28T23:05:28.367Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15140540832,2024-01-02T13:32:55.07Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15140540832,2023-11-08T12:14:12.012Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15140540832,2023-10-04T13:36:52.135Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15140540832,2023-09-21T16:00:29.112Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15140540832,2023-09-18T13:44:25.448Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15146589733,2023-11-02T12:48:24.646Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15146589733,2023-09-19T20:06:10.572Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15146589733,2023-09-19T18:10:50.074Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15148950277,2023-12-07T15:52:47.18Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15148950277,2023-09-29T16:04:53.848Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15148950277,2023-09-14T09:49:02.588Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15156494427,2023-12-18T11:47:27.018Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15177093166,2023-10-30T12:33:29.516Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15177093166,2023-10-02T18:12:32.552Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15177093166,2023-09-29T17:06:56.534Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15177093166,2023-09-27T19:47:45.809Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15202603097,2023-09-21T15:54:50.762Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15218312575,2023-09-28T17:37:41.667Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15218312575,2023-09-19T15:54:44.165Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15220330805,2023-12-04T17:20:42.694Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
15220330805,2023-11-13T17:11:19.761Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15220330805,2023-11-11T00:15:24.598Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
15220330805,2023-10-04T12:19:52.994Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15225009207,2023-11-09T09:46:51.81Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15225009207,2023-09-19T15:31:38.411Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15226148768,2023-12-11T18:41:40.08Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15226148768,2023-12-06T23:13:16.992Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15229777166,2023-12-01T11:53:56.838Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15229777166,2023-09-25T08:22:34.397Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15231439153,2023-10-23T13:31:29.104Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15231439153,2023-09-22T14:51:29.559Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15231439153,2023-09-19T08:44:45.022Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15236862074,2023-11-08T20:57:29.128Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
15236862074,2023-10-05T15:10:10.131Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15236866117,2023-10-30T19:53:47.704Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15236866117,2023-10-26T19:37:29.225Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
15236866117,2023-10-26T19:22:02.374Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15236866117,2023-10-12T17:12:59.209Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15236866117,2023-10-11T22:13:32.11Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15236866117,2023-09-28T22:15:39.113Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15238076189,2023-11-27T16:22:56.703Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
15238076189,2023-09-20T11:28:55.537Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15238076189,2023-09-19T21:05:46.809Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15241422728,2023-12-07T17:59:52.995Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
15241422728,2023-12-01T17:35:37.945Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15241422728,2023-12-01T17:03:34.332Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15241422728,2023-12-01T17:02:53.998Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15241422728,2023-10-30T23:04:12.905Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15241422728,2023-10-16T20:52:55.682Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15246012424,2023-10-02T14:57:08.542Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15246012424,2023-09-27T14:00:42.227Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
15246012424,2023-09-27T13:52:01.18Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15246012424,2023-09-26T13:34:31.668Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15246012424,2023-09-21T14:34:11.061Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15246012424,2023-09-20T10:39:00.315Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15250775606,2024-01-10T12:03:33.43Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15250775606,2023-11-22T16:47:22.733Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15250775606,2023-10-25T13:25:46.734Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15250775606,2023-09-27T16:27:11.32Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15260508026,2023-10-07T09:26:24.174Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15260508026,2023-09-26T20:56:38.021Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15260508026,2023-09-21T20:48:19.788Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15260508026,2023-09-21T13:44:41.486Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15267772583,2023-09-25T22:11:14.938Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15267772583,2023-09-21T10:24:17.337Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15273072946,2023-09-29T17:16:11.77Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15273072946,2023-09-21T17:14:33.375Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15273522241,2024-01-24T19:37:05.462Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15273522241,2023-09-21T21:53:32.252Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
15273668526,2023-09-21T21:58:32.758Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
15274438959,2023-12-13T16:54:14.777Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
15274438959,2023-10-12T15:46:01.895Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15274438959,2023-10-05T15:41:39.212Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15274438959,2023-09-27T17:20:52.842Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15274438959,2023-09-22T08:32:40.43Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15280877116,2023-10-31T12:09:06.728Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15280877116,2023-10-26T14:15:54.894Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15280877116,2023-09-25T13:18:55.243Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15280877116,2023-09-22T15:12:48.895Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15283187040,2023-11-20T17:49:49.619Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15283187040,2023-11-08T10:37:45.864Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
15283187040,2023-10-31T09:37:37.438Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15283187040,2023-10-31T09:37:24.616Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15283187040,2023-10-02T15:15:21.747Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15283187040,2023-10-02T15:06:57.952Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15283450510,2023-09-22T13:32:26.624Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15283450510,2023-09-22T13:31:47.868Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
15283870546,2023-09-22T14:34:20.868Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15284329299,2023-09-22T15:07:02.062Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
15284329299,2023-09-21T21:55:18.979Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
15285176607,2023-11-11T01:09:19.954Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15285176607,2023-11-11T01:08:52.612Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15285176607,2023-09-26T21:13:43.935Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15288079475,2023-10-09T18:58:59.412Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15288079475,2023-09-28T19:53:25.487Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15288079475,2023-09-27T20:00:16.796Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15296711937,2023-10-30T12:33:06.255Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15296711937,2023-10-10T17:06:57.15Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15315301920,2023-10-02T04:29:35.478Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15315488881,2023-10-06T16:33:24.962Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15326774841,2023-09-26T18:21:40.118Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15329030964,2024-01-10T20:10:18.293Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15329030964,2024-01-09T17:58:03.472Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15329079892,2023-12-11T23:10:27.15Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15329196842,2024-01-16T16:57:31.067Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
15329196842,2023-10-24T22:14:13.799Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15329196842,2023-10-09T22:21:20.004Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
15329819250,2023-09-28T16:31:41.077Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
15329819250,2023-09-28T16:31:36.682Z,default,Mid Market Pipeline,4b25ab61-cb79-435e-b40e-9fc1b873d6e0,Stalled,0
15339672438,2023-09-29T09:16:27.045Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15339672438,2023-09-27T12:55:09.249Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15341812662,2023-11-15T00:38:41.652Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15341812662,2023-10-13T15:57:39.382Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
15341812662,2023-10-09T20:42:41.29Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15341812662,2023-09-27T17:12:21.93Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15341812662,2023-09-27T17:10:32.804Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15341812662,2023-09-27T15:40:32.358Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15341812662,2023-09-27T15:20:01.672Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15342566985,2023-11-09T10:52:34.354Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15342566985,2023-09-27T17:50:37.426Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15342567822,2023-10-02T08:38:58.331Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15342567822,2023-09-28T09:48:24.441Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15342567822,2023-09-28T08:16:39.399Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15342567822,2023-09-27T16:27:41.809Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15342683648,2023-12-06T13:34:36.613Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15342683648,2023-09-29T16:05:14.583Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15345520387,2023-11-07T11:09:00.655Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15345520387,2023-10-24T12:36:01.358Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15348536615,2023-10-24T12:54:40.297Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15348536615,2023-09-28T15:51:01.644Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15350309725,2023-10-09T15:34:51.128Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15350309725,2023-09-28T10:05:32.989Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15350309725,2023-09-28T08:30:47.694Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15353691918,2023-10-12T12:27:23.2Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15353691918,2023-09-28T10:03:56.896Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15359948726,2023-10-20T14:19:17.643Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15360484984,2023-09-28T15:06:59.448Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15360484984,2023-09-28T15:04:46.421Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15361956906,2023-11-28T19:59:19.482Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15361956906,2023-11-14T18:44:01.04Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
15361956906,2023-10-23T18:53:08.687Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15361956906,2023-10-10T18:54:47.973Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15361956906,2023-09-29T16:00:41.636Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15361956906,2023-09-29T10:31:07.246Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15367374360,2023-11-21T14:53:02.273Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15367374360,2023-11-21T14:52:23.195Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15367374360,2023-11-07T16:41:43.127Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15367374360,2023-10-04T14:22:57.076Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15372034917,2023-09-29T10:40:23.143Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15374479644,2023-10-05T11:49:32.35Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15374479644,2023-09-29T14:24:32.792Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15374686116,2023-10-27T21:06:31.897Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15374686116,2023-09-29T15:20:29.935Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15376593790,2023-10-11T09:26:33.193Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15376593790,2023-10-10T15:49:15.816Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15376593790,2023-10-09T15:38:29.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15376593790,2023-10-02T15:31:08.535Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15413295398,2024-01-18T17:18:48.68Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15413295398,2023-10-02T15:34:05.468Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15423735215,2023-10-19T09:30:27.997Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15423735215,2023-10-03T13:02:30.965Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15426955901,2023-10-03T15:23:36.597Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15426956715,2023-12-04T21:56:41.189Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
15426956715,2023-10-18T15:38:48.198Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15426956715,2023-10-17T15:12:08.476Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15430767914,2024-01-10T11:48:24.49Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15430767914,2023-10-16T12:30:28.314Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15430767914,2023-10-13T19:50:38.127Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15430767914,2023-10-11T10:59:04.306Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15430767914,2023-10-04T17:02:39.399Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15431460642,2023-12-21T15:16:41.954Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15431460642,2023-11-09T10:47:34.587Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15431460642,2023-11-03T11:42:26.851Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15442937945,2024-01-12T13:05:10.469Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15442937945,2023-11-08T11:58:18.721Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15442937945,2023-10-06T20:13:46.626Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15444622770,2023-10-05T08:57:44.869Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15446060357,2023-11-13T14:36:18.153Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15446060357,2023-10-24T12:52:52.11Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
15446060357,2023-10-04T16:14:31.2Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15453292180,2023-10-04T21:53:57.463Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15468103863,2023-12-19T16:41:58.235Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15468103863,2023-12-19T13:56:09.326Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
15468470116,2024-01-18T14:28:59.324Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
15468470116,2023-10-05T16:18:27.932Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15490234179,2023-10-06T14:12:33.725Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15494417752,2023-10-19T15:22:18.494Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
15494697486,2023-11-28T11:26:28.483Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
15494697486,2023-11-22T13:19:52.158Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
15494697486,2023-11-16T20:01:30.707Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
15494697486,2023-11-16T20:01:22.126Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
15494697486,2023-10-25T15:36:43.101Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
